sno,Rooms,Bathrooms,Area,Converted_Area,Dogs_allowed,Cats_allowed
3984,1,1.0,0,0.0,not allowed,not allowed
3985,3,2.0,0,0.0,allowed,allowed
3986,2,2.0,800sf,800.0,not allowed,not allowed
3987,2,2.0,0,0.0,not allowed,not allowed
3988,3,2.0,0,0.0,not allowed,not allowed
3989,1,1.0,915sf,915.0,not allowed,not allowed
3990,4,3.0,1600sf,1600.0,not allowed,not allowed
3991,3,2.0,0,0.0,not allowed,not allowed
3992,2,3.0,0,0.0,not allowed,not allowed
3994,2,2.0,1121sf,1121.0,not allowed,not allowed
3995,3,2.0,1453sf,1453.0,not allowed,not allowed
3996,4,2.0,0,0.0,not allowed,not allowed
3997,1,1.0,0,0.0,allowed,allowed
3998,1,1.0,1496sf,1496.0,not allowed,not allowed
3999,2,1.0,0,0.0,allowed,allowed
4000,2,1.0,0,0.0,not allowed,not allowed
4001,1,1.0,0,0.0,not allowed,not allowed
4002,1,1.0,0,0.0,not allowed,not allowed
4004,2,2.0,0,0.0,not allowed,not allowed
4005,2,2.0,0,0.0,not allowed,not allowed
4006,1,1.0,0,0.0,not allowed,not allowed
4007,1,1.0,603sf,603.0,not allowed,not allowed
4008,2,2.0,0,0.0,allowed,allowed
4009,3,2.0,0,0.0,allowed,allowed
4010,3,1.0,0,0.0,allowed,allowed
4011,1,1.0,0,0.0,not allowed,not allowed
4012,2,2.0,0,0.0,not allowed,not allowed
4013,2,1.0,1500sf,1500.0,not allowed,not allowed
4014,1,1.0,11sf,11.0,not allowed,not allowed
4015,1,3.0,0,0.0,allowed,allowed
4016,1,1.0,678sf,678.0,not allowed,not allowed
4018,1,1.0,0,0.0,not allowed,not allowed
4019,2,2.0,101sf,101.0,not allowed,not allowed
4020,1,2.0,1000sf,1000.0,not allowed,not allowed
4021,3,2.0,0,0.0,not allowed,not allowed
4022,4,2.0,1615sf,1615.0,allowed,allowed
4023,1,1.0,0,0.0,not allowed,not allowed
4024,3,4.0,0,0.0,allowed,allowed
4025,3,3.0,3600sf,3600.0,not allowed,not allowed
4026,2,2.0,1500sf,1500.0,not allowed,not allowed
4028,1,1.0,0,0.0,not allowed,not allowed
4029,1,1.0,0,0.0,not allowed,not allowed
4030,4,1.0,0,0.0,allowed,allowed
4031,2,2.0,0,0.0,not allowed,not allowed
4032,2,2.0,990sf,990.0,not allowed,not allowed
4033,1,1.0,646sf,646.0,not allowed,not allowed
4034,4,2.0,0,0.0,allowed,allowed
4035,1,1.0,0,0.0,not allowed,not allowed
4036,1,1.0,0,0.0,not allowed,not allowed
4037,3,1.0,818sf,818.0,not allowed,not allowed
4038,2,1.0,11sf,11.0,not allowed,not allowed
4039,2,2.0,11sf,11.0,not allowed,not allowed
4040,3,1.0,0,0.0,not allowed,not allowed
4042,2,2.0,1023sf,1023.0,not allowed,not allowed
4043,2,2.0,872sf,872.0,not allowed,not allowed
4044,4,3.0,3767sf,3767.0,not allowed,not allowed
4045,2,1.0,0,0.0,not allowed,not allowed
4046,3,2.0,0,0.0,allowed,allowed
4047,3,2.0,0,0.0,allowed,allowed
4048,2,2.0,0,0.0,not allowed,not allowed
4049,1,1.0,0,0.0,not allowed,not allowed
4050,3,1.0,0,0.0,not allowed,not allowed
4052,4,3.0,0,0.0,allowed,allowed
4053,4,5.0,4120sf,4120.0,not allowed,not allowed
4054,1,1.0,0,0.0,not allowed,not allowed
4055,1,1.0,0,0.0,not allowed,not allowed
4056,4,2.0,0,0.0,allowed,allowed
4057,1,1.0,602sf,602.0,not allowed,not allowed
4058,1,1.0,0,0.0,not allowed,not allowed
4059,1,1.0,968sf,968.0,not allowed,not allowed
4060,2,1.0,0,0.0,allowed,allowed
4061,2,2.0,731sf,731.0,not allowed,not allowed
4062,3,2.0,1615sf,1615.0,not allowed,not allowed
4063,1,1.0,355sf,355.0,not allowed,not allowed
4064,2,1.0,11sf,11.0,not allowed,not allowed
4066,1,1.0,462sf,462.0,not allowed,not allowed
4067,2,1.0,11sf,11.0,not allowed,not allowed
4068,1,1.0,0,0.0,not allowed,not allowed
4069,1,1.0,0,0.0,not allowed,not allowed
4070,2,1.0,0,0.0,not allowed,not allowed
4071,3,1.0,0,0.0,not allowed,not allowed
4072,3,3.0,3229sf,3229.0,not allowed,not allowed
4073,2,1.0,0,0.0,not allowed,not allowed
4074,2,1.0,775sf,775.0,not allowed,not allowed
4076,2,2.0,0,0.0,allowed,allowed
4077,3,2.0,0,0.0,not allowed,not allowed
4078,1,1.0,0,0.0,not allowed,not allowed
4079,1,1.0,0,0.0,not allowed,not allowed
4080,2,1.0,0,0.0,not allowed,not allowed
4081,3,1.0,0,0.0,not allowed,not allowed
4082,1,1.0,0,0.0,allowed,allowed
4083,3,3.0,3229sf,3229.0,not allowed,not allowed
4084,4,2.0,0,0.0,not allowed,not allowed
4085,2,1.0,0,0.0,not allowed,not allowed
4086,1,1.0,0,0.0,not allowed,not allowed
4087,2,1.0,0,0.0,not allowed,not allowed
4088,5,4.0,0,0.0,not allowed,not allowed
4090,3,2.0,2476sf,2476.0,not allowed,not allowed
4091,4,3.0,0,0.0,allowed,allowed
4092,4,2.0,0,0.0,not allowed,not allowed
4093,9,5.0,0,0.0,not allowed,not allowed
4094,2,1.0,775sf,775.0,not allowed,not allowed
4095,4,2.0,0,0.0,not allowed,not allowed
4096,2,2.0,0,0.0,allowed,allowed
4097,3,2.0,0,0.0,not allowed,not allowed
4098,1,1.0,0,0.0,not allowed,not allowed
4100,1,1.0,0,0.0,not allowed,not allowed
4101,4,2.0,0,0.0,not allowed,not allowed
4102,3,1.0,0,0.0,allowed,allowed
4103,3,2.0,0,0.0,not allowed,not allowed
4104,1,1.0,0,0.0,not allowed,not allowed
4105,1,1.0,0,0.0,not allowed,not allowed
4106,3,2.0,0,0.0,not allowed,not allowed
4107,6,3.0,0,0.0,not allowed,not allowed
4108,4,3.0,3229sf,3229.0,not allowed,not allowed
4109,1,1.0,0,0.0,not allowed,not allowed
4110,3,2.0,0,0.0,allowed,allowed
4111,2,1.0,0,0.0,not allowed,not allowed
4112,1,1.0,0,0.0,not allowed,not allowed
4114,3,2.0,1000sf,1000.0,not allowed,not allowed
4115,5,2.0,0,0.0,not allowed,not allowed
4116,1,1.0,0,0.0,not allowed,not allowed
4117,3,2.0,807sf,807.0,allowed,allowed
4118,5,3.0,0,0.0,not allowed,not allowed
4119,2,2.0,11sf,11.0,not allowed,not allowed
4120,4,1.0,0,0.0,not allowed,not allowed
4121,4,3.0,0,0.0,not allowed,not allowed
4122,2,1.0,11sf,11.0,not allowed,not allowed
4124,1,1.0,0,0.0,not allowed,not allowed
4125,1,1.0,0,0.0,not allowed,not allowed
4126,1,1.0,431sf,431.0,not allowed,not allowed
4127,1,1.0,506sf,506.0,not allowed,not allowed
4128,1,1.0,0,0.0,not allowed,not allowed
4129,1,1.0,0,0.0,not allowed,not allowed
4130,1,1.0,0,0.0,not allowed,not allowed
4131,1,1.0,581sf,581.0,not allowed,not allowed
4132,2,1.0,0,0.0,not allowed,not allowed
4133,4,4.0,0,0.0,not allowed,not allowed
4134,5,2.0,0,0.0,allowed,allowed
4135,2,1.0,0,0.0,not allowed,not allowed
4136,2,1.0,0,0.0,allowed,allowed
4138,1,1.0,538sf,538.0,not allowed,not allowed
4139,2,1.0,0,0.0,allowed,allowed
4140,1,1.0,0,0.0,not allowed,not allowed
4141,3,2.0,947sf,947.0,allowed,allowed
4142,4,3.0,0,0.0,allowed,allowed
4143,1,1.0,0,0.0,not allowed,not allowed
4144,5,3.0,0,0.0,allowed,allowed
4145,2,2.0,0,0.0,not allowed,not allowed
4146,1,1.0,538sf,538.0,not allowed,not allowed
4148,3,2.0,0,0.0,allowed,allowed
4149,2,2.0,915sf,915.0,allowed,allowed
4150,1,1.0,0,0.0,not allowed,not allowed
4151,2,1.0,592sf,592.0,not allowed,not allowed
4152,3,1.0,0,0.0,not allowed,not allowed
4153,5,4.0,0,0.0,not allowed,not allowed
4154,1,1.0,0,0.0,not allowed,not allowed
4155,1,1.0,0,0.0,not allowed,not allowed
4156,4,2.0,0,0.0,not allowed,not allowed
4157,4,3.0,0,0.0,not allowed,not allowed
4158,2,1.0,0,0.0,not allowed,not allowed
4159,4,2.0,0,0.0,allowed,allowed
4160,5,6.0,0,0.0,not allowed,not allowed
4162,4,2.0,0,0.0,allowed,allowed
4163,2,1.0,0,0.0,not allowed,not allowed
4164,1,1.0,11sf,11.0,not allowed,not allowed
4165,1,1.0,624sf,624.0,not allowed,not allowed
4166,2,1.0,0,0.0,not allowed,not allowed
4167,1,1.0,0,0.0,not allowed,not allowed
4168,3,2.0,11sf,11.0,not allowed,not allowed
4169,1,1.0,0,0.0,not allowed,not allowed
4170,4,2.0,0,0.0,not allowed,not allowed
4172,3,1.0,0,0.0,allowed,allowed
4173,1,1.0,0,0.0,not allowed,not allowed
4174,1,1.0,0,0.0,not allowed,not allowed
4175,8,4.0,0,0.0,not allowed,not allowed
4176,1,1.0,0,0.0,not allowed,not allowed
4177,1,1.0,0,0.0,not allowed,not allowed
4178,3,2.0,0,0.0,allowed,allowed
4179,4,2.0,0,0.0,not allowed,not allowed
4180,1,1.0,0,0.0,not allowed,not allowed
4181,2,2.0,646sf,646.0,not allowed,not allowed
4182,3,2.0,0,0.0,not allowed,not allowed
4183,3,2.0,0,0.0,not allowed,not allowed
4184,5,2.0,2960sf,2960.0,not allowed,not allowed
4186,1,1.0,818sf,818.0,not allowed,not allowed
4187,4,2.0,0,0.0,allowed,allowed
4188,3,2.0,0,0.0,not allowed,not allowed
4189,1,1.0,0,0.0,not allowed,not allowed
4190,3,2.0,0,0.0,not allowed,not allowed
4191,3,2.0,0,0.0,not allowed,not allowed
4192,5,3.0,0,0.0,allowed,allowed
4193,1,1.0,0,0.0,not allowed,not allowed
4194,3,3.0,0,0.0,not allowed,not allowed
4196,3,2.0,0,0.0,not allowed,not allowed
4197,4,3.0,1076sf,1076.0,allowed,allowed
4198,4,2.0,377sf,377.0,not allowed,not allowed
4199,2,1.0,70sf,70.0,not allowed,not allowed
4200,3,2.0,0,0.0,not allowed,not allowed
4201,1,1.0,0,0.0,not allowed,not allowed
4202,1,1.0,0,0.0,not allowed,not allowed
4203,1,1.0,0,0.0,not allowed,not allowed
4204,7,4.0,0,0.0,not allowed,not allowed
4205,2,1.0,1722sf,1722.0,not allowed,not allowed
4206,2,2.0,0,0.0,not allowed,not allowed
4207,4,2.0,0,0.0,not allowed,not allowed
4208,2,2.0,0,0.0,not allowed,not allowed
4210,2,2.0,2874sf,2874.0,not allowed,not allowed
4211,2,2.0,0,0.0,allowed,allowed
4212,1,1.0,0,0.0,not allowed,not allowed
4213,4,3.0,0,0.0,not allowed,not allowed
4214,4,2.0,0,0.0,allowed,allowed
4215,3,2.0,2002sf,2002.0,allowed,allowed
4216,5,2.0,0,0.0,allowed,allowed
4217,2,2.0,0,0.0,not allowed,not allowed
4218,2,1.0,0,0.0,not allowed,not allowed
4220,1,1.0,0,0.0,not allowed,not allowed
4221,2,2.0,1076sf,1076.0,not allowed,not allowed
4222,4,2.0,0,0.0,allowed,allowed
4223,1,1.0,581sf,581.0,not allowed,not allowed
4224,3,1.0,3606sf,3606.0,not allowed,not allowed
4225,4,4.0,0,0.0,allowed,allowed
4226,1,1.0,0,0.0,not allowed,not allowed
4227,4,3.0,0,0.0,not allowed,not allowed
4228,5,4.0,0,0.0,not allowed,not allowed
4229,4,3.0,0,0.0,not allowed,not allowed
4230,2,2.0,0,0.0,not allowed,not allowed
4231,5,2.0,2045sf,2045.0,not allowed,not allowed
4232,6,6.0,0,0.0,allowed,allowed
4234,2,2.0,840sf,840.0,not allowed,not allowed
4235,3,2.0,0,0.0,allowed,allowed
4236,1,1.0,0,0.0,not allowed,not allowed
4237,4,2.0,11sf,11.0,not allowed,not allowed
4238,1,1.0,0,0.0,not allowed,not allowed
4239,3,2.0,0,0.0,allowed,allowed
4240,3,2.0,0,0.0,allowed,allowed
4241,1,1.0,0,0.0,not allowed,not allowed
4242,3,2.0,1830sf,1830.0,not allowed,not allowed
4244,4,2.0,0,0.0,allowed,allowed
4245,3,1.0,0,0.0,not allowed,not allowed
4246,1,1.0,0,0.0,not allowed,not allowed
4247,1,1.0,0,0.0,not allowed,not allowed
4248,1,1.0,0,0.0,not allowed,not allowed
4249,1,1.0,0,0.0,not allowed,not allowed
4250,2,2.0,0,0.0,not allowed,not allowed
4251,3,3.0,0,0.0,not allowed,not allowed
4252,3,1.0,0,0.0,allowed,allowed
4253,3,1.0,0,0.0,not allowed,not allowed
4254,1,1.0,0,0.0,not allowed,not allowed
4255,3,2.0,1334sf,1334.0,allowed,allowed
4256,4,1.0,2799sf,2799.0,not allowed,not allowed
4258,1,1.0,0,0.0,not allowed,not allowed
4259,2,2.0,2153sf,2153.0,not allowed,not allowed
4260,1,1.0,0,0.0,allowed,allowed
4261,4,2.0,0,0.0,not allowed,not allowed
4262,4,3.0,0,0.0,allowed,allowed
4263,2,1.0,1130sf,1130.0,not allowed,not allowed
4264,1,1.0,0,0.0,not allowed,not allowed
4265,3,2.0,0,0.0,not allowed,not allowed
4266,1,1.0,0,0.0,not allowed,not allowed
4268,3,2.0,1991sf,1991.0,allowed,allowed
4269,4,3.0,9688sf,9688.0,not allowed,not allowed
4270,4,4.0,0,0.0,allowed,allowed
4271,1,1.0,11sf,11.0,not allowed,not allowed
4272,1,1.0,0,0.0,not allowed,not allowed
4273,1,1.0,0,0.0,not allowed,not allowed
4274,4,2.0,0,0.0,not allowed,not allowed
4275,3,2.0,0,0.0,not allowed,not allowed
4276,1,1.0,0,0.0,not allowed,not allowed
4277,1,1.0,0,0.0,not allowed,not allowed
4278,7,6.0,0,0.0,not allowed,not allowed
4279,4,2.0,1938sf,1938.0,not allowed,not allowed
4280,3,2.0,1023sf,1023.0,not allowed,not allowed
4282,2,1.0,0,0.0,allowed,allowed
4283,4,3.0,0,0.0,not allowed,not allowed
4284,1,1.0,0,0.0,not allowed,not allowed
4285,1,1.0,0,0.0,not allowed,not allowed
4286,4,3.0,0,0.0,allowed,allowed
4287,3,2.0,0,0.0,not allowed,not allowed
4288,8,4.0,0,0.0,not allowed,not allowed
4289,3,1.0,0,0.0,allowed,allowed
4290,4,3.0,0,0.0,allowed,allowed
4292,1,1.0,0,0.0,not allowed,not allowed
4293,1,1.0,0,0.0,not allowed,not allowed
4294,1,1.0,0,0.0,not allowed,not allowed
4295,4,3.0,0,0.0,not allowed,not allowed
4296,1,1.0,646sf,646.0,not allowed,not allowed
4297,1,1.0,506sf,506.0,not allowed,not allowed
4298,1,1.0,0,0.0,not allowed,not allowed
4299,2,2.0,11sf,11.0,not allowed,not allowed
4300,1,1.0,215sf,215.0,not allowed,not allowed
4301,1,1.0,0,0.0,not allowed,not allowed
4302,2,1.0,0,0.0,not allowed,not allowed
4303,4,2.0,0,0.0,not allowed,not allowed
4304,2,1.0,60sf,60.0,not allowed,not allowed
4306,5,3.0,0,0.0,not allowed,not allowed
4307,4,2.0,0,0.0,allowed,allowed
4308,1,1.0,0,0.0,not allowed,not allowed
4309,3,3.0,1507sf,1507.0,not allowed,not allowed
4310,4,2.0,0,0.0,allowed,allowed
4311,5,4.0,155sf,155.0,not allowed,not allowed
4312,1,1.0,0,0.0,not allowed,not allowed
4313,3,2.0,0,0.0,not allowed,not allowed
4314,2,1.0,0,0.0,not allowed,not allowed
4316,2,2.0,0,0.0,not allowed,not allowed
4317,2,1.0,0,0.0,allowed,allowed
4318,3,1.0,0,0.0,allowed,allowed
4319,1,1.0,0,0.0,not allowed,not allowed
4320,1,1.0,506sf,506.0,not allowed,not allowed
4321,2,1.0,0,0.0,not allowed,not allowed
4322,2,2.0,0,0.0,allowed,allowed
4323,1,1.0,753sf,753.0,not allowed,not allowed
4324,5,3.0,0,0.0,not allowed,not allowed
4325,2,1.0,700sf,700.0,not allowed,not allowed
4326,2,2.0,11sf,11.0,not allowed,not allowed
4327,2,1.0,0,0.0,not allowed,not allowed
4328,1,1.0,592sf,592.0,not allowed,not allowed
4330,3,2.0,0,0.0,not allowed,not allowed
4331,3,2.0,0,0.0,not allowed,not allowed
4332,2,2.0,538sf,538.0,not allowed,not allowed
4333,2,2.0,1076sf,1076.0,not allowed,not allowed
4334,1,1.0,0,0.0,not allowed,not allowed
4335,2,1.0,1500sf,1500.0,allowed,allowed
4336,1,1.0,0,0.0,not allowed,not allowed
4337,4,2.0,0,0.0,allowed,allowed
4338,2,2.0,0,0.0,not allowed,not allowed
4340,2,1.0,0,0.0,not allowed,not allowed
4341,4,4.0,430sf,430.0,allowed,allowed
4342,3,2.0,0,0.0,not allowed,not allowed
4343,1,1.0,0,0.0,not allowed,not allowed
4344,1,1.0,0,0.0,not allowed,not allowed
4345,3,1.0,1292sf,1292.0,not allowed,not allowed
4346,4,4.0,0,0.0,allowed,allowed
4347,3,2.0,0,0.0,not allowed,not allowed
4348,2,2.0,11sf,11.0,not allowed,not allowed
4349,1,1.0,0,0.0,not allowed,not allowed
4350,2,1.0,0,0.0,not allowed,not allowed
4351,5,4.0,0,0.0,not allowed,not allowed
4352,4,2.0,0,0.0,not allowed,not allowed
4354,4,3.0,0,0.0,allowed,allowed
4355,2,1.0,592sf,592.0,not allowed,not allowed
4356,3,2.0,0,0.0,allowed,allowed
4357,4,3.0,0,0.0,not allowed,not allowed
4358,1,1.0,0,0.0,not allowed,not allowed
4359,2,2.0,807sf,807.0,not allowed,not allowed
4360,4,2.0,0,0.0,allowed,allowed
4361,2,1.0,0,0.0,not allowed,not allowed
4362,2,2.0,0,0.0,not allowed,not allowed
4364,1,1.0,11sf,11.0,not allowed,not allowed
4365,4,2.0,0,0.0,not allowed,not allowed
4366,2,1.0,205sf,205.0,not allowed,not allowed
4367,2,1.0,0,0.0,not allowed,not allowed
4368,3,1.0,0,0.0,not allowed,not allowed
4369,2,1.0,678sf,678.0,not allowed,not allowed
4370,2,2.0,969sf,969.0,not allowed,not allowed
4371,2,1.0,11sf,11.0,not allowed,not allowed
4372,1,1.0,0,0.0,not allowed,not allowed
4373,2,2.0,0,0.0,not allowed,not allowed
4374,1,1.0,398sf,398.0,not allowed,not allowed
4375,2,1.0,0,0.0,not allowed,not allowed
4376,4,2.0,0,0.0,not allowed,not allowed
4378,1,1.0,0,0.0,not allowed,not allowed
4379,2,2.0,969sf,969.0,not allowed,not allowed
4380,1,1.0,269sf,269.0,not allowed,not allowed
4381,2,2.0,0,0.0,not allowed,not allowed
4382,1,2.0,0,0.0,not allowed,not allowed
4383,3,4.0,0,0.0,not allowed,not allowed
4384,5,3.0,0,0.0,not allowed,not allowed
4385,2,2.0,0,0.0,not allowed,not allowed
4386,1,1.0,0,0.0,not allowed,not allowed
4388,1,1.0,475sf,475.0,not allowed,not allowed
4389,2,2.0,1302sf,1302.0,not allowed,not allowed
4390,2,1.0,0,0.0,not allowed,not allowed
4391,4,2.0,248sf,248.0,allowed,allowed
4392,1,1.0,11sf,11.0,not allowed,not allowed
4393,2,2.0,0,0.0,not allowed,not allowed
4394,1,1.0,0,0.0,not allowed,not allowed
4395,1,1.0,475sf,475.0,not allowed,not allowed
4396,2,2.0,1302sf,1302.0,not allowed,not allowed
4397,1,1.0,0,0.0,not allowed,not allowed
4398,2,1.0,0,0.0,not allowed,not allowed
4399,4,2.0,248sf,248.0,allowed,allowed
4400,1,1.0,11sf,11.0,not allowed,not allowed
4402,1,1.0,0,0.0,not allowed,not allowed
4403,1,1.0,0,0.0,not allowed,not allowed
4404,2,2.0,0,0.0,not allowed,not allowed
4405,2,2.0,0,0.0,not allowed,not allowed
4406,6,4.0,4844sf,4844.0,not allowed,not allowed
4407,3,2.0,0,0.0,not allowed,not allowed
4408,1,1.0,0,0.0,not allowed,not allowed
4409,3,2.0,2153sf,2153.0,allowed,allowed
4410,3,2.0,0,0.0,allowed,allowed
4412,4,4.0,0,0.0,not allowed,not allowed
4413,2,1.0,0,0.0,not allowed,not allowed
4414,3,3.0,0,0.0,not allowed,not allowed
4415,5,4.0,0,0.0,not allowed,not allowed
4416,2,1.0,0,0.0,not allowed,not allowed
4417,2,1.0,861sf,861.0,not allowed,not allowed
4418,2,1.0,0,0.0,not allowed,not allowed
4419,1,1.0,0,0.0,not allowed,not allowed
4420,1,1.0,657sf,657.0,not allowed,not allowed
4421,1,1.0,0,0.0,not allowed,not allowed
4422,4,3.0,1sf,1.0,not allowed,not allowed
4423,4,2.0,0,0.0,not allowed,not allowed
4424,4,3.0,3875sf,3875.0,not allowed,not allowed
4426,1,1.0,484sf,484.0,allowed,allowed
4427,2,2.0,1206sf,1206.0,not allowed,not allowed
4428,2,1.0,11sf,11.0,not allowed,not allowed
4429,2,2.0,0,0.0,not allowed,not allowed
4430,2,1.0,0,0.0,not allowed,not allowed
4431,1,1.0,10sf,10.0,not allowed,not allowed
4432,1,1.0,11sf,11.0,not allowed,not allowed
4433,4,3.0,0,0.0,not allowed,not allowed
4434,4,3.0,0,0.0,not allowed,not allowed
4436,4,2.0,0,0.0,not allowed,not allowed
4437,5,3.0,0,0.0,not allowed,not allowed
4438,1,1.0,0,0.0,not allowed,not allowed
4439,3,1.0,0,0.0,not allowed,not allowed
4440,1,1.0,0,0.0,not allowed,not allowed
4441,4,4.0,0,0.0,not allowed,not allowed
4442,1,1.0,0,0.0,not allowed,not allowed
4443,2,2.0,0,0.0,not allowed,not allowed
4444,1,1.0,527sf,527.0,not allowed,not allowed
4445,3,3.0,0,0.0,not allowed,not allowed
4446,1,1.0,1292sf,1292.0,allowed,allowed
4447,1,1.0,0,0.0,not allowed,not allowed
4448,2,1.0,753sf,753.0,not allowed,not allowed
4450,1,1.0,0,0.0,not allowed,not allowed
4451,1,1.0,0,0.0,allowed,allowed
4452,2,1.0,70sf,70.0,not allowed,not allowed
4453,1,1.0,0,0.0,not allowed,not allowed
4454,3,2.0,0,0.0,not allowed,not allowed
4455,4,4.0,0,0.0,not allowed,not allowed
4456,4,5.0,0,0.0,allowed,allowed
4457,4,3.0,0,0.0,not allowed,not allowed
4458,1,1.0,0,0.0,not allowed,not allowed
4460,4,4.0,0,0.0,not allowed,not allowed
4461,4,3.0,0,0.0,not allowed,not allowed
4462,1,1.0,0,0.0,not allowed,not allowed
4463,5,5.0,0,0.0,not allowed,not allowed
4464,1,1.0,624sf,624.0,not allowed,not allowed
4465,1,1.0,969sf,969.0,not allowed,not allowed
4466,5,3.0,121sf,121.0,not allowed,not allowed
4467,1,1.0,0,0.0,not allowed,not allowed
4468,4,3.0,0,0.0,allowed,allowed
4469,2,2.0,0,0.0,not allowed,not allowed
4470,1,1.0,269sf,269.0,not allowed,not allowed
4471,2,1.0,0,0.0,not allowed,not allowed
4472,1,1.0,323sf,323.0,not allowed,not allowed
4474,4,2.0,1615sf,1615.0,allowed,allowed
4475,3,2.0,1sf,1.0,not allowed,not allowed
4476,1,1.0,0,0.0,not allowed,not allowed
4477,2,1.0,11sf,11.0,not allowed,not allowed
4478,1,1.0,700sf,700.0,not allowed,not allowed
4479,2,1.0,635sf,635.0,not allowed,not allowed
4480,3,2.0,0,0.0,allowed,allowed
4481,4,2.0,538sf,538.0,allowed,allowed
4482,1,1.0,258sf,258.0,not allowed,not allowed
4484,1,1.0,0,0.0,not allowed,not allowed
4485,2,1.0,11sf,11.0,not allowed,not allowed
4486,2,1.0,517sf,517.0,not allowed,not allowed
4487,2,2.0,0,0.0,not allowed,not allowed
4488,2,1.0,700sf,700.0,not allowed,not allowed
4489,2,1.0,775sf,775.0,not allowed,not allowed
4490,2,1.0,11sf,11.0,not allowed,not allowed
4491,3,3.0,2691sf,2691.0,not allowed,not allowed
4492,4,2.0,0,0.0,not allowed,not allowed
4493,6,6.0,0,0.0,allowed,allowed
4494,6,6.0,0,0.0,not allowed,not allowed
4495,5,4.0,690sf,690.0,not allowed,not allowed
4496,2,1.0,807sf,807.0,not allowed,not allowed
4498,4,3.0,0,0.0,allowed,allowed
4499,2,1.0,0,0.0,not allowed,not allowed
4500,2,1.0,0,0.0,not allowed,not allowed
4501,2,2.0,0,0.0,not allowed,not allowed
4502,2,1.0,0,0.0,not allowed,not allowed
4503,1,1.0,0,0.0,not allowed,not allowed
4504,5,2.0,0,0.0,not allowed,not allowed
4505,3,2.0,0,0.0,not allowed,not allowed
4506,3,2.0,0,0.0,not allowed,not allowed
4508,5,4.0,0,0.0,allowed,allowed
4509,1,1.0,65sf,65.0,not allowed,not allowed
4510,1,1.0,550sf,550.0,not allowed,not allowed
4511,4,3.0,2152sf,2152.0,not allowed,not allowed
4512,5,4.0,0,0.0,not allowed,not allowed
4513,4,3.0,5490sf,5490.0,not allowed,not allowed
4514,2,1.0,807sf,807.0,not allowed,not allowed
4515,1,1.0,0,0.0,not allowed,not allowed
4516,4,3.0,0,0.0,not allowed,not allowed
4517,2,1.0,0,0.0,allowed,allowed
4518,5,3.0,0,0.0,not allowed,not allowed
4519,4,3.0,0,0.0,not allowed,not allowed
4520,2,2.0,0,0.0,not allowed,not allowed
4522,1,2.0,0,0.0,not allowed,not allowed
4523,3,2.0,0,0.0,allowed,allowed
4524,1,1.0,0,0.0,not allowed,not allowed
4525,1,1.0,0,0.0,not allowed,not allowed
4526,1,1.0,398sf,398.0,not allowed,not allowed
4527,3,1.0,861sf,861.0,allowed,allowed
4528,4,3.0,3767sf,3767.0,not allowed,not allowed
4529,4,1.0,0,0.0,not allowed,not allowed
4530,1,1.0,0,0.0,not allowed,not allowed
4532,1,1.0,49sf,49.0,not allowed,not allowed
4533,3,1.0,11sf,11.0,not allowed,not allowed
4534,2,2.0,11sf,11.0,not allowed,not allowed
4535,2,2.0,0,0.0,not allowed,not allowed
4536,1,1.0,11sf,11.0,not allowed,not allowed
